;bid;Name;area;free_walls;floors;use;type;year;lat;lon;dist2hp
579;589;B589;7.9594434511540255;3;3.0;3;2;1.0;-336917.16575746523;9107.379161739407;0
580;590;B590;7.989612715598062;3;3.0;3;2;1.0;-336665.655861975;9016.576539010997;0
581;591;B591;110.837231641523;4;3.0;3;2;1.0;-336840.28799452336;9212.970102432835;0
582;592;B592;23.872031394110547;3;3.0;3;2;1.0;-336643.1804409469;8954.518440808866;0
583;593;B593;21.809956712104757;3;3.0;3;2;1.0;-336950.9344077844;8995.191098997106;0
584;594;B594;35.83369120443307;4;3.0;3;2;1.0;-336700.5390397858;9223.724975051462;0
585;595;B595;12.215846942541635;3;3.0;3;2;1.0;-336771.71236105956;9266.061895552719;0
586;596;B596;25.121019831892426;2;3.0;3;2;1.0;-336768.51748262136;9177.732851166744;0
587;597;B597;7.002186035493859;3;3.0;3;2;1.0;-336805.8232207217;8952.881958707316;0
588;598;B598;86.14318022633543;4;3.0;3;2;1.0;-336895.6832061648;8972.645844039236;0
589;599;B599;24.94245530948246;4;3.0;3;2;1.0;-336808.7523830021;9129.154057295955;0
590;600;B600;25.01722051445217;4;3.0;3;2;1.0;-336805.10822582344;9157.845670154229;0
591;601;B601;17.8663889018806;4;3.0;3;2;1.0;-336708.9708211381;9012.507998489504;0
592;602;B602;473.5655994715353;4;3.0;3;2;1.0;-336763.62547773635;9090.23796800725;0
593;603;B603;204.88181631730214;4;3.0;3;2;1.0;-336966.112348373;8935.682179994172;0
594;604;B604;122.84184802059903;4;3.0;3;2;1.0;-336866.41996038257;8952.486642195845;0
595;605;B605;77.07442106808438;4;3.0;3;2;1.0;-336704.32646603574;9007.539348564816;0
596;606;B606;11.389266557451457;2;3.0;3;2;1.0;-336674.6703026215;8902.670758657907;0
597;607;B607;41.177610673604306;4;3.0;3;2;1.0;-336896.1780782637;9016.957695002347;0
598;608;B608;81.29008547862539;4;3.0;3;2;1.0;-336838.8956856548;9187.529527566448;0
599;609;B609;335.0214813062505;4;3.0;3;2;1.0;-336972.13352766907;8972.258052780375;0
600;610;B610;102.27777149771433;3;3.0;3;2;1.0;-336824.8892940272;9021.984478299075;0
601;611;B611;86.05725626079516;1;3.0;3;2;1.0;-336838.5092954516;8975.00037296831;0
602;612;B612;96.65662030147206;4;3.0;3;2;1.0;-336721.6985923312;8993.694763974096;0
603;613;B613;447.706798470607;4;3.0;3;2;1.0;-336938.6452579718;8938.250461246766;0
604;614;B614;104.8767748709159;4;3.0;3;2;1.0;-336785.2573057644;8996.595187969884;0
605;615;B615;36.87905289658497;4;3.0;3;2;1.0;-336669.0008016792;9258.504346942967;0
606;616;B616;33.235090620633876;3;3.0;3;2;1.0;-336768.25437544694;9174.5958208041;0
607;617;B617;98.9041288539525;4;3.0;3;2;1.0;-336746.78702414175;9280.270605281656;0
608;618;B618;15.875702537178604;4;3.0;3;2;1.0;-336814.2914250888;8967.256449327413;0
609;619;B619;193.717543178677;4;3.0;3;2;1.0;-336783.4839574771;9127.590394492758;0
610;620;B620;11.119999244642754;4;3.0;3;2;1.0;-336806.5031379669;9004.017837084813;0
611;621;B621;49.09140853593355;4;3.0;3;2;1.0;-336950.23278354446;9078.95550317644;0
612;622;B622;49.80606264049035;4;3.0;3;2;1.0;-336835.513564373;9105.096178587393;0
613;623;B623;138.75971822617367;4;3.0;3;2;1.0;-336940.3293546254;9122.249427462562;0
614;624;B624;15.546328037090284;4;3.0;3;2;1.0;-336747.85038012103;9226.608791131031;0
615;625;B625;351.93439128201936;4;3.0;3;2;1.0;-336824.1173062495;8915.894586210781;0
616;626;B626;218.89684705876633;4;3.0;3;2;1.0;-336913.6178342572;8975.60980144501;0
617;627;B627;262.6307851838834;3;3.0;3;2;1.0;-336645.6483467047;8911.179574916456;0
618;628;B628;14.66164760875975;4;3.0;3;2;1.0;-336646.1402954836;8941.836982746949;0
619;629;B629;265.5393389445853;4;3.0;3;2;1.0;-336688.3707341162;9254.95084093482;0
620;630;B630;43.954752582701474;4;3.0;3;2;1.0;-336793.2419576082;8944.435047887595;0
621;631;B631;105.2218434566471;4;3.0;3;2;1.0;-336812.7418775065;9137.229007505082;0
622;632;B632;14.566039349844711;4;3.0;3;2;1.0;-336724.5763011028;9209.209667268038;0
623;633;B633;27.31050430900824;4;3.0;3;2;1.0;-336848.16053669126;9133.141983529846;0
624;634;B634;105.26991458466443;4;3.0;3;2;1.0;-336812.85300925636;9148.255388688687;0
625;635;B635;133.5006833112203;3;3.0;3;2;1.0;-336791.7189816514;9032.67427420378;0
626;636;B636;136.6321194597741;4;3.0;3;2;1.0;-336806.35642559675;9051.273561886183;0
627;637;B637;125.21185716284072;4;3.0;3;2;1.0;-336799.3335598951;8937.086982407161;0
628;638;B638;20.523317301550673;4;3.0;3;2;1.0;-336805.49044934695;9022.07464545048;0
629;639;B639;22.509614680797263;2;3.0;3;2;1.0;-336739.80047937273;8965.480689137494;0
630;640;B640;118.07726110191561;4;3.0;3;2;1.0;-336967.4140392003;9124.949219341592;0
631;641;B641;401.9353997069523;4;3.0;3;2;1.0;-336889.62204447604;9110.069838327021;0
632;642;B642;17.933653343033942;2;3.0;3;2;1.0;-336718.8195366792;8987.196572068406;0
633;643;B643;302.0111975389723;4;3.0;3;2;1.0;-336732.99112052936;9187.163119497698;0
634;644;B644;91.0234987415363;4;3.0;3;2;1.0;-336787.8701915188;8922.168593407287;0
635;645;B645;174.5380729150098;3;3.0;3;2;1.0;-336794.2689034097;9009.00358183286;0
636;646;B646;1047.4129031221057;4;3.0;3;2;1.0;-336919.01673503924;9063.150727298002;0
637;647;B647;70.42393849711573;4;3.0;3;2;1.0;-336901.38473504444;8920.056943158368;0
638;648;B648;63.87665529458325;4;3.0;3;2;1.0;-336888.52711881284;9206.584044162826;0
639;649;B649;110.86970925983493;4;3.0;3;2;1.0;-336763.6707868574;9185.120288589107;0
640;650;B650;95.58492509625385;4;3.0;3;2;1.0;-336854.32279164495;9126.30494469996;0
641;651;B651;470.25423847713336;4;3.0;3;2;1.0;-336909.105200424;8949.430027115419;0
642;652;B652;117.94248226658883;3;3.0;3;2;1.0;-336701.73734852317;9097.854753157026;0
643;653;B653;121.0013909321597;3;3.0;3;2;1.0;-336946.11032715655;9006.205195206354;0
644;654;B654;13.807805245743811;3;3.0;3;2;1.0;-336847.6700099535;9055.210888815333;0
645;655;B655;44.61106973487796;3;3.0;3;2;1.0;-336738.4550158986;8960.113903782914;0
646;656;B656;57.23186976628412;4;3.0;3;2;1.0;-336819.1352080603;8945.134555385854;0
647;657;B657;108.66568313211026;4;3.0;3;2;1.0;-336713.55848701857;8904.18927248579;0
648;658;B658;34.43985895873051;2;3.0;3;2;1.0;-336636.8460978223;8945.574636442798;0
649;659;B659;26.99577575946038;3;3.0;3;2;1.0;-336784.32153320883;9069.999264080485;0
650;660;B660;70.08264168430995;4;3.0;3;2;1.0;-336643.29609151644;9012.963938423318;0
651;661;B661;648.934098893281;4;3.0;3;2;1.0;-336774.3481350885;9040.016848801894;0
652;662;B662;27.59017730201689;4;3.0;3;2;1.0;-336865.0451145981;9055.907391740526;0
653;663;B663;96.42375109345096;4;3.0;3;2;1.0;-336707.54160908127;8940.194543883781;0
654;664;B664;126.88215449159887;4;3.0;3;2;1.0;-336662.6073400855;9022.388677108842;0
655;665;B665;131.54737651294656;3;3.0;3;2;1.0;-336675.77075937425;9210.994131091742;0
656;666;B666;513.8950154713386;4;3.0;3;2;1.0;-336741.86455566675;9086.940955769842;0
657;667;B667;61.47666412553178;4;3.0;3;2;1.0;-336821.9166830755;9170.037050428207;0
658;668;B668;122.84818590649186;4;3.0;3;2;1.0;-336898.19092089497;9212.330477454498;0
659;669;B669;275.9505724876579;4;3.0;3;2;1.0;-336817.5128021689;9091.075554900372;0
660;670;B670;13.704003701890652;4;3.0;3;2;1.0;-336687.26180305006;9010.590192906397;0
661;671;B671;144.7643544083684;4;3.0;3;2;1.0;-336890.3792556016;9029.071334293594;0
662;672;B672;96.74556645291835;4;3.0;3;2;1.0;-336717.34756257856;8977.219113454234;0
663;673;B673;95.84564613542872;4;3.0;3;2;1.0;-336729.3037308048;9037.662576662342;0
664;674;B674;39.08904506983688;4;3.0;3;2;1.0;-336976.17571207194;9168.050635804457;0
665;675;B675;99.81141814450109;3;3.0;3;2;1.0;-336679.37033179845;9132.81846860337;0
666;676;B676;24.142298509739256;4;3.0;3;2;1.0;-336905.8187824119;9141.357428618312;0
667;677;B677;48.102787255829135;4;3.0;3;2;1.0;-336736.1262048073;9062.501124438606;0
668;678;B678;146.60911731876308;3;3.0;3;2;1.0;-336808.6115772607;9170.551001664626;0
669;679;B679;617.1824130713259;4;3.0;3;2;1.0;-336954.02119928197;9024.08343984348;0
670;680;B680;425.537028573252;4;3.0;3;2;1.0;-336675.52427197614;8955.021363176262;0
671;681;B681;96.37645094285774;3;3.0;3;2;1.0;-336944.95214640646;8956.18140950762;0
672;682;B682;51.28811261095168;3;3.0;3;2;1.0;-336803.4490861198;9009.263768496243;0
673;683;B683;28.172036341970113;4;3.0;3;2;1.0;-336917.19122540415;9103.921075180559;0
674;684;B684;43.8464533254323;3;3.0;3;2;1.0;-336678.8138723201;8902.01689695022;0
675;685;B685;17.77188896216033;4;3.0;3;2;1.0;-336692.1732240518;8937.25685717601;0
676;686;B686;69.62792280373972;4;3.0;3;2;1.0;-336769.17985835514;9211.285878021497;0
677;687;B687;131.28952257898598;3;3.0;3;2;1.0;-336806.2038050861;9180.647103608955;0
678;688;B688;50.51122704426399;4;3.0;3;2;1.0;-336694.9084035515;8961.325282398824;0
679;689;B689;116.35089181237541;4;3.0;3;2;1.0;-336774.35999330034;9258.65428531717;0
680;690;B690;18.127416769712234;2;3.0;3;2;1.0;-336718.05718109914;8984.289490760526;0
681;691;B691;12.12077673550052;4;3.0;3;2;1.0;-336817.07347833086;8928.211317269144;0
682;692;B692;115.39754869189906;3;3.0;3;2;1.0;-336672.61343239405;8970.909038804388;0
683;693;B693;84.99086004876176;4;3.0;3;2;1.0;-336975.56884249375;9008.318411170361;0
684;694;B694;249.45742393334058;4;3.0;3;2;1.0;-336879.59021341905;8915.170262866071;0
685;695;B695;103.87350880399039;3;3.0;3;2;1.0;-336876.4588468264;8999.573908036362;0
686;696;B696;245.03668667846904;4;3.0;3;2;1.0;-336968.90992938797;9149.553132556297;0
687;697;B697;115.80258314526368;3;3.0;3;2;1.0;-336974.91346992;8987.07879529378;0
688;698;B698;8.706588685080266;3;3.0;3;2;1.0;-336785.74375769636;9025.04871212364;0
689;699;B699;695.8772295981083;4;3.0;3;2;1.0;-336960.9491191505;8907.783474214231;0
690;700;B700;17.593979824754207;4;3.0;3;2;1.0;-336781.36939686653;8917.289307144123;0
691;701;B701;150.97713311805475;4;3.0;3;2;1.0;-336739.7438287736;8975.07748355846;0
692;702;B702;255.56348492703503;4;3.0;3;2;1.0;-336875.78721584054;9188.429919192391;0
693;703;B703;161.1517868166273;3;3.0;3;2;1.0;-336816.24433829106;8989.730373861023;0
694;704;B704;245.52776304155105;4;3.0;3;2;1.0;-336964.27330094716;9046.431359067305;0
695;705;B705;1124.939301990639;4;3.0;3;2;1.0;-336708.63100539875;9065.387341060117;0
696;706;B706;114.76527996196772;3;3.0;3;2;1.0;-336763.6205689587;9152.095946301211;0
697;707;B707;13.90328717877031;4;3.0;3;2;1.0;-336718.5042470647;8962.109347752417;0
698;708;B708;558.7491613929882;4;3.0;3;2;1.0;-336668.1308211101;9197.05480123837;0
699;709;B709;39.425345782661395;4;3.0;3;2;1.0;-336893.6986911204;8908.232439282712;0
700;710;B710;127.34247156546226;2;3.0;3;2;1.0;-336909.1387757302;8964.480458429474;0
701;711;B711;11.536967300360132;3;3.0;3;2;1.0;-336828.12694155704;9166.543066401084;0
702;712;B712;28.962291860728556;4;3.0;3;2;1.0;-336710.8176853013;9242.52449310692;0
703;713;B713;133.8207506115844;4;3.0;3;2;1.0;-336682.6322002285;8911.667995131322;0
704;714;B714;162.63304663311743;3;3.0;3;2;1.0;-336644.478086969;8902.709816095714;0
705;715;B715;253.904599861261;4;3.0;3;2;1.0;-336764.5944183707;9139.516128979662;0
706;716;B716;90.04267127138984;4;3.0;3;2;1.0;-336712.65226546896;9253.261989384704;0
707;717;B717;52.390632226670604;4;3.0;3;2;1.0;-336709.1634393403;8949.632716785845;0
708;718;B718;148.26406214534884;4;3.0;3;2;1.0;-336676.55300345;9229.737788144646;0
709;719;B719;97.06875927583926;4;3.0;3;2;1.0;-336747.40675630834;9027.98823278035;0
710;720;B720;14.275204525978731;4;3.0;3;2;1.0;-336832.7796259064;9101.219721095691;0
711;721;B721;147.32549400997488;3;3.0;3;2;1.0;-336660.6723816275;9073.03200290916;0
712;722;B722;340.29639418298433;3;3.0;3;2;1.0;-336832.2671886161;9139.810163153381;0
713;723;B723;91.21388082367716;4;3.0;3;2;1.0;-336785.2720960326;8964.411768088443;0
714;724;B724;48.66432457572645;4;3.0;3;2;1.0;-336744.87518183416;8985.531423271292;0
715;725;B725;29.47054839809618;4;3.0;3;2;1.0;-336876.9388339436;8939.427093883363;0
716;726;B726;50.55624459813363;4;3.0;3;2;1.0;-336804.09370719857;8957.22912442618;0
717;727;B727;157.6208363693021;4;3.0;3;2;1.0;-336854.74326773593;8920.768653265164;0
718;728;B728;90.32162372577866;3;3.0;3;2;1.0;-336829.5054952747;8927.53706561812;0
719;729;B729;67.74159434707329;3;3.0;3;2;1.0;-336829.965188644;8957.935369798179;0
720;730;B730;394.7922839574166;4;3.0;3;2;1.0;-336807.9646125009;9205.380637826245;0
721;731;B731;41.92591436318657;4;3.0;3;2;1.0;-336733.3909483652;8990.9534298857;0
722;732;B732;106.52686107074419;4;3.0;3;2;1.0;-336900.07489359734;8900.58034870633;0
723;733;B733;90.34546577323972;4;3.0;3;2;1.0;-336845.6338774988;9061.201990751617;0
724;734;B734;39.49588078964525;4;3.0;3;2;1.0;-336781.71101523977;8928.121616709232;0
725;735;B735;835.838115109568;4;3.0;3;2;1.0;-336861.43810625427;9165.650598123268;0
726;736;B736;529.4589698727582;4;3.0;3;2;1.0;-336649.82091626467;9142.131711220653;0
727;737;B737;23.6302277746964;4;3.0;3;2;1.0;-336707.1995363251;9230.186578856306;0
728;738;B738;150.6405447809595;4;3.0;3;2;1.0;-336733.4378685102;8950.011015282163;0
729;739;B739;46.38238805795433;4;3.0;3;2;1.0;-336784.6522033831;9263.35673133862;0
730;1;B1;18.89358452100832;4;3.0;3;2;1.0;-337387.1601919171;8847.256987477958;0
731;2;B2;21.562718147366464;3;3.0;3;2;1.0;-337347.03029863315;8853.765604089205;0
732;3;B3;85.35902688550125;4;3.0;3;2;1.0;-337370.7867767628;8808.984565897199;0
733;4;B4;51.494941410566035;4;3.0;3;2;1.0;-337361.2568117218;8815.219710184556;0
734;5;B5;45.495319247589016;3;3.0;3;2;1.0;-337377.7184978125;8855.909073651908;0
735;6;B6;676.0157051699671;4;3.0;3;2;1.0;-337637.65074532805;9265.760540349607;0
736;7;B7;103.90764492789141;4;3.0;3;2;1.0;-337384.94358145614;8854.273107984802;0
737;8;B8;129.644855055564;4;3.0;3;2;1.0;-337407.0608166738;8816.906636245258;0
738;9;B9;56.560783814642306;4;3.0;3;2;1.0;-337400.29384401266;8808.631065950272;0
739;10;B10;54.43357954399749;4;3.0;3;2;1.0;-337339.2943273625;8750.821766817697;0
740;795;B795;34.70092154360245;2;3.0;3;2;1.0;-336751.81061184447;9319.311477425774;0
741;740;B740;36.48006845833753;4;3.0;3;2;1.0;-336893.78172042046;8926.342733199217;0
742;741;B741;388.8304793476071;4;3.0;3;2;1.0;-336732.897636629;9142.911507055547;0
743;742;B742;73.54315956968682;4;3.0;3;2;1.0;-336699.83189131675;8998.886691743865;0
744;743;B743;68.49450288437092;4;3.0;3;2;1.0;-336669.0916814833;9147.12358028951;0
745;744;B744;78.6425274657668;4;3.0;3;2;1.0;-336653.4060461399;9032.288288434225;0
746;745;B745;136.67340114932014;4;3.0;3;2;1.0;-336662.53531176;9241.318193013281;0
747;746;B746;500.59167166601054;4;3.0;3;2;1.0;-336875.05563984293;8981.566388639465;0
748;747;B747;87.02290003141071;4;3.0;3;2;1.0;-336790.27715239004;9069.723922718882;0
749;748;B748;158.04970480077372;3;3.0;3;2;1.0;-336960.41694055323;9037.243115923855;0
750;749;B749;22.459631823650177;3;3.0;3;2;1.0;-336657.8493308806;9123.591473295875;0
751;750;B750;18.079142900809494;4;3.0;3;2;1.0;-336743.81410339795;9018.589017453922;0
752;751;B751;31.03869791421738;4;3.0;3;2;1.0;-336960.82467486453;9132.348722506906;0
753;752;B752;25.927832114090318;4;3.0;3;2;1.0;-336915.5630765534;8895.409607675487;0
754;753;B753;116.99517118377344;3;3.0;3;2;1.0;-336635.97924747766;8953.35177107278;0
755;754;B754;38.45194339713431;4;3.0;3;2;1.0;-336682.1283666441;9073.119605570942;0
756;755;B755;381.02241183560307;4;3.0;3;2;1.0;-336972.9940289554;9068.956733299085;0
757;756;B756;261.65132051349707;3;3.0;3;2;1.0;-336813.9704292905;9023.809287895752;0
758;757;B757;17.99239379771392;4;3.0;3;2;1.0;-336720.66094580997;9035.070775458478;0
759;758;B758;82.71836961995157;3;3.0;3;2;1.0;-336832.36853515985;9122.054156155438;0
760;759;B759;152.15341299826412;4;3.0;3;2;1.0;-336940.38118719513;8906.040538094949;0
761;760;B760;82.31551009149936;3;3.0;3;2;1.0;-336846.86182006594;8972.850035138432;0
762;761;B761;130.4467791965226;3;3.0;3;2;1.0;-336930.2182928753;9119.904794403988;0
763;762;B762;187.2417465999483;3;3.0;3;2;1.0;-336849.0727091482;9017.098910990542;0
764;763;B763;162.4692488552481;4;3.0;3;2;1.0;-336740.1086986404;9211.74874729188;0
765;764;B764;13.153636082331012;2;3.0;3;2;1.0;-336800.3239757125;9049.236543336172;0
766;793;B793;521.3002438838856;4;3.0;3;2;1.0;-336869.9973462102;9332.099245381063;0
767;765;B765;150.43624561211854;4;3.0;3;2;1.0;-336885.05400205706;8952.242197566826;0
768;766;B766;79.31068272662004;4;3.0;3;2;1.0;-336697.9136766726;9211.442173405387;0
769;767;B767;126.54611906234527;4;3.0;3;2;1.0;-336713.8840677436;9224.995557580989;0
770;768;B768;55.99464350890301;4;3.0;3;2;1.0;-336804.3377972334;8972.27567671453;0
771;769;B769;14.69926490082076;4;3.0;3;2;1.0;-336747.89982001926;9157.664424063161;0
772;770;B770;43.2272876942713;3;3.0;3;2;1.0;-336903.6469126582;9012.96423497496;0
773;771;B771;1014.587648535534;3;3.0;3;2;1.0;-336835.9772079807;8992.951654981607;0
774;772;B772;18.263187706839226;3;3.0;3;2;1.0;-336734.24036303855;9018.002184421774;0
775;773;B773;34.950647477196654;3;3.0;3;2;1.0;-336949.6065546976;9049.40562382694;0
776;774;B774;57.74769025800608;2;3.0;3;2;1.0;-336955.15689650667;9084.776876077149;0
777;775;B775;107.38668052562414;4;3.0;3;2;1.0;-336645.04001110967;9235.155359891187;0
778;776;B776;149.85230596156308;3;3.0;3;2;1.0;-336941.6624018207;8996.440541589376;0
779;777;B777;96.70721163687134;4;3.0;3;2;1.0;-336733.5417633435;9010.919996132683;0
780;778;B778;24.597340913166505;4;3.0;3;2;1.0;-336691.9130752374;9180.674938619;0
781;779;B779;125.92908761446076;3;3.0;3;2;1.0;-336701.51118034264;9169.385013472825;0
782;780;B780;399.79377116415463;4;3.0;3;2;1.0;-336702.9718668371;9153.26557574769;0
783;781;B781;6.140188772799922;4;3.0;3;2;1.0;-336821.28509207204;9045.554882392342;0
784;782;B782;95.06724391613946;3;3.0;3;2;1.0;-336828.14298837044;8950.914913517605;0
785;784;B784;564.9064476880948;4;3.0;3;2;1.0;-336662.5106670339;9051.57146858114;0
786;785;B785;118.57824879512347;3;3.0;3;2;1.0;-336751.27380980697;8897.8420802633;0
787;786;B786;16.456940985427398;4;3.0;3;2;1.0;-336874.01882722724;9164.517065914666;0
788;787;B787;207.29769669444127;4;3.0;3;2;1.0;-336594.62615869805;9332.242483146343;0
789;788;B788;13.07992866933656;3;3.0;3;2;1.0;-336503.1646406596;9341.196198746658;0
790;789;B789;61.31078126573145;4;3.0;3;2;1.0;-336758.93481357367;9306.032084795312;0
791;790;B790;27.01019485153414;2;3.0;3;2;1.0;-336750.89530796424;9314.27087219671;0
792;791;B791;19.16918991215592;3;3.0;3;2;1.0;-336497.01581407303;9339.37660685092;0
793;792;B792;20.6312124990977;2;3.0;3;2;1.0;-336540.84362742584;9330.442175211363;0
794;794;B794;163.43011846829697;4;3.0;3;2;1.0;-336871.8049663533;9310.254578333837;0
795;796;B796;18.53272953637282;1;3.0;3;2;1.0;-336721.8909161874;9385.692366298968;0
796;797;B797;157.2911702367521;4;3.0;3;2;1.0;-336638.83683319815;9415.026455787127;0
797;798;B798;138.0505718422987;3;3.0;3;2;1.0;-336747.82442952873;9306.005873443446;0
798;799;B799;14.795404799030699;4;3.0;3;2;1.0;-336546.41967010306;9331.981589713125;0
799;800;B800;73.32677965981169;4;3.0;3;2;1.0;-336560.3874703026;9362.496277273667;0
800;801;B801;119.76504932676282;4;3.0;3;2;1.0;-336643.97931390855;9326.868274356964;0
801;802;B802;87.286770028131;2;3.0;3;2;1.0;-336537.89035209274;9334.267755917368;0
802;803;B803;230.74965095978007;4;3.0;3;2;1.0;-336720.5093175097;9344.981177373413;0
803;804;B804;22.956455584884655;2;3.0;3;2;1.0;-336518.69467493665;9307.302893959808;0
804;805;B805;181.91644537621255;4;3.0;3;2;1.0;-336754.70705977856;9331.88350743371;0
805;806;B806;190.50915292223786;4;3.0;3;2;1.0;-336582.4318938094;9307.947167818684;0
806;807;B807;59.59112771856815;4;3.0;3;2;1.0;-336559.7120635809;9375.29298224436;0
807;808;B808;182.87068939487398;4;3.0;3;2;1.0;-336723.3927622389;9379.649814078877;0
808;809;B809;82.90967434144498;4;3.0;3;2;1.0;-336549.1298113435;9343.402636983687;0
809;810;B810;39.96660630590912;3;3.0;3;2;1.0;-336500.26404702535;9337.039403030432;0
810;811;B811;42.76522240914468;3;3.0;3;2;1.0;-336723.5020934836;9356.442761380664;0
811;812;B812;100.2038518485591;4;3.0;3;2;1.0;-336538.1150935739;9322.145053564103;0
812;813;B813;46.63539385465475;4;3.0;3;2;1.0;-336502.4306787559;9376.734306458833;0
813;814;B814;44.52292882392095;3;3.0;3;2;1.0;-336541.40905642766;9340.723519430945;0
814;815;B815;18.028583172207522;4;3.0;3;2;1.0;-336923.05011459347;9323.342917104947;0
815;816;B816;51.87851802613187;4;3.0;3;2;1.0;-336558.7895791077;9293.496984614749;0
816;817;B817;36.97215601167286;3;3.0;3;2;1.0;-336718.7573110636;9388.08481471317;0
817;818;B818;100.1612213064702;4;3.0;3;2;1.0;-336501.4599183611;9321.67381228105;0
818;819;B819;24.18824761341711;4;3.0;3;2;1.0;-336774.858471438;9295.035215032425;0
819;820;B820;107.0270927771642;4;3.0;3;2;1.0;-336945.31034119957;9313.890192845001;0
820;821;B821;46.21390603055511;4;3.0;3;2;1.0;-336548.1377275312;9355.968708049651;0
821;822;B822;39.34551293132486;4;3.0;3;2;1.0;-336570.39077030134;9291.143189179771;0
822;823;B823;151.69775912050127;4;3.0;3;2;1.0;-336526.42992025206;9302.752601971595;0
823;824;B824;1303.0263747448732;4;3.0;3;2;1.0;-336639.39345336676;9377.64051185526;0
